ID,g_id,author_year,link,Substance,type,vendor,media,media_viscosity,media_density,media_temperature,pp_density,agg_diameter,agg_effective_density,pp_diameter,ssa,plate,column_height,initial_concentration,exp_rep,simulation_time,organism,cell_type,release_tnfa,release_il1b,release_il8,release_il6,release_mip2,notes,ssa_m2/g
502,110,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,CeO2,,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,7.2,220,4.23,88,10,96 well plates,3,0.003125,,24,mouse,MH-S murine macrophage,,,,1.833333333,,,10
503,110,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,CeO2,,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,7.2,220,4.23,88,10,96 well plates,3,0.00625,,24,mouse,MH-S murine macrophage,,,,2.25,,,10
504,110,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,CeO2,,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,7.2,220,4.23,88,10,96 well plates,3,0.0125,,24,mouse,MH-S murine macrophage,,,,3.166666667,,,10
505,110,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,CeO2,,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,7.2,220,4.23,88,10,96 well plates,3,0.025,,24,mouse,MH-S murine macrophage,,,,6.416666667,YES,,10
506,110,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,CeO2,,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,7.2,220,4.23,88,10,96 well plates,3,0.05,,24,mouse,MH-S murine macrophage,,,,11,YES,,10
507,110,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,CeO2,,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,7.2,220,4.23,88,10,96 well plates,3,0.1,,24,mouse,MH-S murine macrophage,,,,14.58333333,YES,,10
508,111,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,3.78,660,1.19,10,115,96 well plates,3,0,,24,mouse,MH-S murine macrophage,,,,1,,,115
509,111,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,3.78,660,1.19,10,115,96 well plates,3,0.003125,,24,mouse,MH-S murine macrophage,,,,1.833333333,,,115
510,111,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,3.78,660,1.19,10,115,96 well plates,3,0.00625,,24,mouse,MH-S murine macrophage,,,,2.333333333,,,115
511,111,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,3.78,660,1.19,10,115,96 well plates,3,0.0125,,24,mouse,MH-S murine macrophage,,,,3.083333333,,,115
512,111,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,3.78,660,1.19,10,115,96 well plates,3,0.025,,24,mouse,MH-S murine macrophage,,,,6.416666667,YES,,115
513,111,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,3.78,660,1.19,10,115,96 well plates,3,0.05,,24,mouse,MH-S murine macrophage,,,,11,YES,,115
514,111,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Alpha Aesar,RPMI+5%FBS,0.000755602,0.99967,37,3.78,660,1.19,10,115,96 well plates,3,0.1,,24,mouse,MH-S murine macrophage,,,,14.66666667,YES,,115
515,112,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Acros Organics,RPMI+5%FBS,0.000755602,0.99967,37,3.78,417,2.86,200,6.99,96 well plates,3,0,,24,mouse,MH-S murine macrophage,,,,1,,,6.99
516,112,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Acros Organics,RPMI+5%FBS,0.000755602,0.99967,37,3.78,417,2.86,200,6.99,96 well plates,3,0.003125,,24,mouse,MH-S murine macrophage,,,,2.833333333,,,6.99
517,112,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Acros Organics,RPMI+5%FBS,0.000755602,0.99967,37,3.78,417,2.86,200,6.99,96 well plates,3,0.00625,,24,mouse,MH-S murine macrophage,,,,1.666666667,,,6.99
518,112,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Acros Organics,RPMI+5%FBS,0.000755602,0.99967,37,3.78,417,2.86,200,6.99,96 well plates,3,0.0125,,24,mouse,MH-S murine macrophage,,,,2.416666667,,,6.99
519,112,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Acros Organics,RPMI+5%FBS,0.000755602,0.99967,37,3.78,417,2.86,200,6.99,96 well plates,3,0.025,,24,mouse,MH-S murine macrophage,,,,4.666666667,YES,,6.99
520,112,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Acros Organics,RPMI+5%FBS,0.000755602,0.99967,37,3.78,417,2.86,200,6.99,96 well plates,3,0.05,,24,mouse,MH-S murine macrophage,,,,9.25,YES,,6.99
521,112,Kim 2014,https://jnanobiotechnology.biomedcentral.com/articles/10.1186/s12951-014-0047-3#Sec2,TiO2,anatase,Acros Organics,RPMI+5%FBS,0.000755602,0.99967,37,3.78,417,2.86,200,6.99,96 well plates,3,0.1,,24,mouse,MH-S murine macrophage,,,,12.58333333,YES,,6.99
530,115,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,0,,24,human,THP1 macrophages,1,1,,,,,24.1
531,115,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,3.75,,24,human,THP1 macrophages,119,86.95652174,,,,,24.1
532,115,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,12.5,,24,human,THP1 macrophages,175,326.0869565,,,,,24.1
533,115,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,37.5,,24,human,THP1 macrophages,209,1097.826087,,,,,24.1
534,116,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,0,,24,rat,rat alveolar macrophage,,,1,,,,24.1
535,116,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,3.75,,24,rat,rat alveolar macrophage,,,2.551724138,,,,24.1
536,116,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,12.5,,24,rat,rat alveolar macrophage,,,1.137931034,,,,24.1
537,116,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,37.5,,24,rat,rat alveolar macrophage,,,0.586206897,,,,24.1
538,117,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,0,,24,human,THP1,,,1,,,,24.1
539,117,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,3.75,,24,human,THP1,,,0.948717949,,,,24.1
540,117,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,12.5,,24,human,THP1,,,1.717948718,,,,24.1
541,117,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CeO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,7.2,69.3,2.065022988,9.7,24.1,6 well plate ,3,37.5,,24,human,THP1,,,1.794871795,,,,24.1
550,120,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,0,,24,human,THP1 macrophages,1,1,,,,,27.5
551,120,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,3.27,,24,human,THP1 macrophages,4,326.0869565,,,,,27.5
552,120,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,10.9,,24,human,THP1 macrophages,9,1347.826087,,,,,27.5
553,120,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,32.7,,24,human,THP1 macrophages,31,2163.043478,,,,,27.5
554,121,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,0,,24,rat,rat alveolar macrophage,,,1,,,,27.5
555,121,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,3.27,,24,rat,rat alveolar macrophage,,,2.275862069,,,,27.5
556,121,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,10.9,,24,rat,rat alveolar macrophage,,,3.103448276,,,,27.5
557,121,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,32.7,,24,rat,rat alveolar macrophage,,,5.310344828,,,,27.5
558,122,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,0,,24,human,THP1,,,1,,,,27.5
559,122,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,3.27,,24,human,THP1,,,2.153846154,,,,27.5
560,122,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,10.9,,24,human,THP1,,,3.256410256,,,,27.5
561,122,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,TiO2,rutile,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,4.23,89.8,2.228612555,30.5,27.5,6 well plate ,3,32.7,,24,human,THP1,,,5.307692308,,,,27.5
570,125,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,0,,24,human,THP1 macrophages,1,1,,,,,523.4
571,125,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,0.15,,24,human,THP1 macrophages,2,32.60869565,,,,,523.4
572,125,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,0.5,,24,human,THP1 macrophages,1,54.34782609,,,,,523.4
573,125,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,1.5,,24,human,THP1 macrophages,5,163.0434783,,,,,523.4
574,126,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,0,,24,rat,rat alveolar macrophage,,,1,,,,523.4
575,126,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,0.15,,24,rat,rat alveolar macrophage,,,1.724137931,,,,523.4
576,126,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,0.5,,24,rat,rat alveolar macrophage,,,2.379310345,,,,523.4
577,126,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,1.5,,24,rat,rat alveolar macrophage,,,2.068965517,,,,523.4
578,127,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,0,,24,human,THP1,,,1,,,,523.4
579,127,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,0.15,,24,human,THP1,,,0.692307692,,,,523.4
580,127,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,0.5,,24,human,THP1,,,0.333333333,,,,523.4
581,127,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,Amorphous SiO2,,Nano Amor,RPMI+10%FBS,0.00089,1.0104,37,2.2,398.1,1.038490568,6.2,523.4,6 well plate ,3,1.5,,24,human,THP1,,,0.897435897,,,,523.4
590,130,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,0,,24,human,THP1 macrophages,1,1,,,,,29
591,130,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,0.309,,24,human,THP1 macrophages,2,86.95652174,,,,,29
592,130,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,1.03,,24,human,THP1 macrophages,3,86.95652174,,,,,29
593,130,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,3.09,,24,human,THP1 macrophages,3,65.2173913,,,,,29
594,131,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,0,,24,rat,rat alveolar macrophage,,,1,,,,29
595,131,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,0.309,,24,rat,rat alveolar macrophage,,,1.689655172,,,,29
596,131,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,1.03,,24,rat,rat alveolar macrophage,,,4.034482759,,,,29
597,131,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,3.09,,24,rat,rat alveolar macrophage,,,5.206896552,,,,29
598,132,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,0,,24,human,THP1,,,1,,,,29
599,132,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,0.309,,24,human,THP1,,,0.538461538,,,,29
600,132,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,1.03,,24,human,THP1,,,0.333333333,,,,29
601,132,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,CuO,,Sigma Aldrich,RPMI+10%FBS,0.00089,1.0104,37,6.153,95.6,2.442658553,23.1,29,6 well plate ,3,3.09,,24,human,THP1,,,0.025641026,,,,29
610,135,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,0,,24,human,THP1 macrophages,1,1,,,,,48.2
611,135,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,0.186,,24,human,THP1 macrophages,2,32.60869565,,,,,48.2
612,135,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,0.62,,24,human,THP1 macrophages,2,54.34782609,,,,,48.2
613,135,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,1.86,,24,human,THP1 macrophages,2,54.34782609,,,,,48.2
614,136,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,0,,24,rat,rat alveolar macrophage,,,1,,,,48.2
615,136,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,0.186,,24,rat,rat alveolar macrophage,,,0.344827586,,,,48.2
616,136,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,0.62,,24,rat,rat alveolar macrophage,,,0.655172414,,,,48.2
617,136,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,1.86,,24,rat,rat alveolar macrophage,,,0.793103448,,,,48.2
618,137,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,0,,24,human,THP1,,,1,,,,48.2
619,137,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,0.186,,24,human,THP1,,,0.666666667,,,,48.2
620,137,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,0.62,,24,human,THP1,,,0.307692308,,,,48.2
621,137,Cho 2013,https://particleandfibretoxicology.biomedcentral.com/articles/10.1186/1743-8977-10-55#Tab1,ZnO,,NanoScale,RPMI+10%FBS,0.00089,1.0104,37,5.6,492.8,1.156555986,10.7,48.2,6 well plate ,3,1.86,,24,human,THP1,,,0.179487179,,,,48.2
622,138,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0,,24,rat,L2 rat epithelial and rat macrophages,1,,,1,,,5.1
623,138,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,1.70E-05,,24,rat,L2 rat epithelial and rat macrophages,1.666666667,,,1.007067138,,,5.1
624,138,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0.00017,,24,rat,L2 rat epithelial and rat macrophages,2.533333333,,,1.074204947,,,5.1
625,138,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0.0017,,24,rat,L2 rat epithelial and rat macrophages,2.266666667,,,1.074204947,,,5.1
626,138,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0.017,,24,rat,L2 rat epithelial and rat macrophages,3.2,,,1.176678445,,,5.1
627,138,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,0.17,,24,rat,L2 rat epithelial and rat macrophages,1.866666667,,,1.134275618,,,5.1
628,138,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Crystalline SiO2,,US Silica Co,F12+10%FBS,0.001217424,1.02858,37,2.6,471.5,2.541386355,452,5.1,24 well plates,3,1.7,,24,rat,L2 rat epithelial and rat macrophages,1.666666667,,,1.098939929,,,5.1
629,139,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,0,,24,rat,L2 rat epithelial and rat macrophages,1,,,1,,,77.7
630,139,Sayez 2007,https://academic.oup.com/toxsci/article/97/1/163/1716769?login=true,Amorphous SiO2,,Huber corporation,F12+10%FBS,0.001217424,1.02858,37,2.2,382.2,1.164822392,35,77.7,24 well plates,3,1.70E-05,,24,rat,L2 rat epithelial and rat macrophages,1,,,1.017667845,,,77.7
